objectid,identifier,title,creator,recipient,date,description,subject,location,latitude,longitude,source,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text,object_transcript,object_translation,FromThePage Slug
32031809,16,Engagement des fournisseurs de chariots - n.d.,,,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031809/manifest,https://fromthepage.com/image-service/32571956/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32571956/full/pct:10/0/default.jpg,,,,no16
32031810,17,Etat de le distribution à faire des fonds pour expédition particulière - 1780/03,,,1780-03,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031810/manifest,https://fromthepage.com/image-service/32571959/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32571959/full/pct:10/0/default.jpg,,,,no17
32031811,21,Copie lettre Corny à La Luzerne sur fournitures - 1780/08/08,,,1780-08-08,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031811/manifest,https://fromthepage.com/image-service/32571961/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32571961/full/pct:10/0/default.jpg,,,,no21
32031812,22,Trad. Lettre Gouv. Trumbull à Rochambeau - 1780/09/18,,,1780-09-18,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031812/manifest,https://fromthepage.com/image-service/32571965/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32571965/full/pct:10/0/default.jpg,,,,no22-jpg
32031814,25,Lettre de La Martinique du président de Pe.. à Tarlé sur appointements des officiers - 1780/12/19,,,1780-12-19,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031814/manifest,https://fromthepage.com/image-service/32571966/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32571966/full/pct:10/0/default.jpg,,,,no25
32031815,27,Extrait dispositions pour la croix de St-Louis - n.d.,,,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031815/manifest,https://fromthepage.com/image-service/32571968/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32571968/full/pct:10/0/default.jpg,,,,no27
32031816,30,id (brouillon) - 1780/09/16,,,1780-09-16,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031816/manifest,https://fromthepage.com/image-service/32571972/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32571972/full/pct:10/0/default.jpg,,,,no30
32031817,31,Vivres Newport  - Fournitures de farines - 1780/09,,,1780-09,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031817/manifest,https://fromthepage.com/image-service/32571978/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32571978/full/pct:10/0/default.jpg,,,,no31
32031818,32,Engagement Benjamin Bruiton pour 2 prairies - 1780/09/19,,,1780-09-19,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031818/manifest,https://fromthepage.com/image-service/32571983/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32571983/full/pct:10/0/default.jpg,,,,no32
32031819,33,Mémoire D'Auré sur approvisionnements avec un tableau - 1780/09/18,,,1780-09-18,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031819/manifest,https://fromthepage.com/image-service/32571985/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32571985/full/pct:10/0/default.jpg,,,,no33
32031820,34,CR Villemanzy sur approvisionnement en bois - 1780/09/22,,,1780-09-22,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031820/manifest,https://fromthepage.com/image-service/32571988/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32571988/full/pct:10/0/default.jpg,,,,no34
32031821,41,Pour assurer plus particulièrement  Brouillon de B de V (Lettre pour Américains ou La Luzerne ?) - n.d.,,,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031821/manifest,https://fromthepage.com/image-service/32571991/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32571991/full/pct:10/0/default.jpg,,,,no41
32031822,42,Lettre Ségur à B de V à Paris (??) sur l'Ordonnance sur hôpitaux - 1781/03/21,,,1781-03-21,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031822/manifest,https://fromthepage.com/image-service/32571993/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32571993/full/pct:10/0/default.jpg,,,,no42
32031823,43,Lettre Ségur à B de V - Création place de 3ème sous- lieutenant - 1781/05/21,,,1781-05-21,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031823/manifest,https://fromthepage.com/image-service/32571995/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32571995/full/pct:10/0/default.jpg,,,,no43-jpg
32031825,44,Lettre Ségur à B de V - Accusé réception états des revues - 1781/08/09,,,1781-08-09,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031825/manifest,https://fromthepage.com/image-service/32571996/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32571996/full/pct:10/0/default.jpg,,,,no44-jpg
32031827,45,Bureau du Mouvement de troupes à B de V - Instructions pour les revues - signé Ségur - 1781/05/25,,,1781-05-25,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031827/manifest,https://fromthepage.com/image-service/32571997/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32571997/full/pct:10/0/default.jpg,,,,no45
32031828,46,"Instructions pour M. de Choisy , cdt le détachement resté à Newport- signé Rochambeau - 1781/10/06",,,1781-10-06,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031828/manifest,https://fromthepage.com/image-service/32572004/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32572004/full/pct:10/0/default.jpg,,,,no46
32031829,47,Note B de V sur position escadre de Barras - 1781/06/01,,,1781-06-01,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031829/manifest,https://fromthepage.com/image-service/32572008/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32572008/full/pct:10/0/default.jpg,,,,no47
32031830,54,Dédommagement pour les soldats dont le congé est expiré - 1782/01/26,,,1782-01-26,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031830/manifest,https://fromthepage.com/image-service/32572010/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32572010/full/pct:10/0/default.jpg,,,,no54-jpg
32031832,58,On a un grand nombre de voitures... - Note B de V- 1781/09/01,,,1781-09-01,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031832/manifest,https://fromthepage.com/image-service/32572011/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32572011/full/pct:10/0/default.jpg,,,,no58
32031833,59,Etat gal des dispositions pour la marche de l'armée - Tarlé - 1781/09/12,,,1781-09-12,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031833/manifest,https://fromthepage.com/image-service/32572013/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32572013/full/pct:10/0/default.jpg,,,,no59
32031834,60,Inspection nov 81  - Copie note B de V sur Rgt Deux- Pont - 1782/01/29,,,1782-01-29,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031834/manifest,https://fromthepage.com/image-service/32572019/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32572019/full/pct:10/0/default.jpg,,,,no60
32031835,63,Artillerie - Destinations particulières des officiers - 1781/03/02,,,1781-03-02,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031835/manifest,https://fromthepage.com/image-service/32572021/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32572021/full/pct:10/0/default.jpg,,,,no63-jpg
32031839,64,Notes pour mon inspection - n.d.,,,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031839/manifest,https://fromthepage.com/image-service/32572242/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32572242/full/pct:10/0/default.jpg,,,,no64
32031841,66,Inspection nov 81  - Bourbonnais - 1781/11/10,,,1781-11-10,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031841/manifest,https://fromthepage.com/image-service/32572355/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32572355/full/pct:10/0/default.jpg,,,,no66
32031842,67,Inspection nov 81  - Soissonnais - 1781/11/11,,,1781-11-11,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031842/manifest,https://fromthepage.com/image-service/32572359/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32572359/full/pct:10/0/default.jpg,,,,no67
32031843,68,Inspection nov 81  - Saintonge - 1781/11/12,,,1781-11-12,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031843/manifest,https://fromthepage.com/image-service/32572363/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32572363/full/pct:10/0/default.jpg,,,,no68
32031844,69,Lettre M. de Charlus - n.d.,,,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031844/manifest,https://fromthepage.com/image-service/32572367/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32572367/full/pct:10/0/default.jpg,,,,no69-jpg
32031846,70,Inspection nov 81  - Deux-Ponts - n.d.,,,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031846/manifest,https://fromthepage.com/image-service/32572368/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32572368/full/pct:10/0/default.jpg,,,,no70
32031847,71,Inspection nov 81  - Auxonne 2ème bat. - n.d.,,,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031847/manifest,https://fromthepage.com/image-service/32572372/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32572372/full/pct:10/0/default.jpg,,,,no71
32031848,72,Inspection nov 81  - Cie Ouvriers - n.d.,,,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031848/manifest,https://fromthepage.com/image-service/32572376/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32572376/full/pct:10/0/default.jpg,,,,no72
32031849,73,Inspection nov 81  - Cies mineurs - n.d.,,,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031849/manifest,https://fromthepage.com/image-service/32572379/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32572379/full/pct:10/0/default.jpg,,,,no73
32031850,74,Inspection nov 81  - Saintonge - n.d.,,,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031850/manifest,https://fromthepage.com/image-service/32572381/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32572381/full/pct:10/0/default.jpg,,,,no74
32031851,81,Brouillon lettres diverses - n.d.,,,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031851/manifest,https://fromthepage.com/image-service/32572395/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32572395/full/pct:10/0/default.jpg,,,,no81
32031852,82,Le vaisseau Le Gange...(Rapport sur évènements survenus aux Indes) - n.d.,,,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031852/manifest,https://fromthepage.com/image-service/32572406/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32572406/full/pct:10/0/default.jpg,,,,no82
32031957,84,Note sur combat du 16 mars 1781 - double précéd. - 1781/03/16,,,1781-03-16,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031957/manifest,https://fromthepage.com/image-service/32573010/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32573010/full/pct:10/0/default.jpg,,,,no84
32031958,87,Relation de l'expédition ... (double du précédent) - n.d.,,,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031958/manifest,https://fromthepage.com/image-service/32573013/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32573013/full/pct:10/0/default.jpg,,,,no87
32031959,88,Relation de la sortie - n.d.,,,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031959/manifest,https://fromthepage.com/image-service/32573021/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32573021/full/pct:10/0/default.jpg,,,,no88
32031960,90,Lettre B de Mavigne + liste - 1781/03/29,,,1781-03-29,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031960/manifest,https://fromthepage.com/image-service/32573025/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32573025/full/pct:10/0/default.jpg,,,,no90
32031961,92,Lettre Segur (Ordre de Saint-Louis) - 1781/06/08,,,1781-06-08,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031961/manifest,https://fromthepage.com/image-service/32573027/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32573027/full/pct:10/0/default.jpg,,,,no92-jpg
32031963,110,Lettre de La Laune à Vioménil ,Amé de la Laune ,"Antoine-Charles Du Houx, Baron de Vioménil ",1781-09-12,,,"Annapolis, Maryland, USA",38.97787859,-76.48992152,,,,French,,,manifest,https://fromthepage.com/iiif/32031963/manifest,https://fromthepage.com/image-service/32573028/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32573028/full/pct:10/0/default.jpg,,,,no110
32031964,111,Lettre de La Laune à Vioménil ,Amé de la Laune ,"Antoine-Charles Du Houx, Baron de Vioménil ",1781-07-18,,,"Annapolis, Maryland, USA",38.97787859,-76.48992152,,,,French,,,manifest,https://fromthepage.com/iiif/32031964/manifest,https://fromthepage.com/image-service/32573030/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32573030/full/pct:10/0/default.jpg,,,,no111
32031966,129,Nomination to Maréchal de Camp to serve in Rochambeau's army ,"Alexandre Marie Eleonor of Saint-Mauris, count of Montbarrey, then prince of Montbarrey",,1780-03-10,,,"Versailles, Versailles, France",48.80759347,2.100656424,,,,French,,,manifest,https://fromthepage.com/iiif/32031966/manifest,https://fromthepage.com/image-service/32573034/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32573034/full/pct:10/0/default.jpg,,,,no129-jpg
32031968,130,Sartine à Vioménil ,Antoine de Sartine,"Antoine-Charles Du Houx, Baron de Vioménil ",1780-04-29,,,"Versailles, Versailles, France",48.80759347,2.100656424,,,,French,,,manifest,https://fromthepage.com/iiif/32031968/manifest,https://fromthepage.com/image-service/32573035/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32573035/full/pct:10/0/default.jpg,,,,no130-jpg
32031970,131,Montbarrey à Vioménil,"Alexandre Marie Eleonor of Saint-Mauris, count of Montbarrey, then prince of Montbarrey","Antoine-Charles Du Houx, Baron de Vioménil ",1780-12-09,,,"Versailles, Versailles, France",48.80759347,2.100656424,,,,French,,,manifest,https://fromthepage.com/iiif/32031970/manifest,https://fromthepage.com/image-service/32573036/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32573036/full/pct:10/0/default.jpg,,,,no131-jpg
32031973,136,De Veimerange à Vioménil,de Veimerange,"Antoine-Charles Du Houx, Baron de Vioménil ",1783-03-19,,,"Paris, Ile de France, France",48.85675965,2.351837923,,,,French,,,manifest,https://fromthepage.com/iiif/32031973/manifest,https://fromthepage.com/image-service/32573040/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32573040/full/pct:10/0/default.jpg,,,,no136
32031977,139,Sartine à Vioménil ,Antoine de Sartine,"Antoine-Charles Du Houx, Baron de Vioménil ",1781-06-13,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031977/manifest,https://fromthepage.com/image-service/32573054/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32573054/full/pct:10/0/default.jpg,,,,no139-jpg
32031981,142,Ségur à Vioménil,"Philippe Henri, marquis de Ségur","Antoine-Charles Du Houx, Baron de Vioménil ",1783-08-09,,,"Versailles, Versailles, France",48.80759347,2.100656424,,,,French,,,manifest,https://fromthepage.com/iiif/32031981/manifest,https://fromthepage.com/image-service/32573063/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32573063/full/pct:10/0/default.jpg,,,,no142-jpg
32031984,143,Ségur à Vioménil,"Philippe Henri, marquis de Ségur","Antoine-Charles Du Houx, Baron de Vioménil ",1781-08-26,,,"Versailles, Versailles, France",48.80759347,2.100656424,,,,French,,,manifest,https://fromthepage.com/iiif/32031984/manifest,https://fromthepage.com/image-service/32573066/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32573066/full/pct:10/0/default.jpg,,,,no143-jpg
32031986,144,"Lettre de Ségur - Demande éclaicissement sur conduite M. de la Chesnaye, lieutenant rgt de Saintonge - 1781/10/05",,,1781-10-05,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32031986/manifest,https://fromthepage.com/image-service/32573067/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32573067/full/pct:10/0/default.jpg,,,,no144
32032002,147,Lettre de Ségur - Récompenses bas-officiers et soldats - 1782/04/02,,,1782-04-02,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032002/manifest,https://fromthepage.com/image-service/32573262/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32573262/full/pct:10/0/default.jpg,,,,no147
32032007,148,Etat des bas-officiers et soldats joint à précédente - n.d.,,,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032007/manifest,https://fromthepage.com/image-service/32573269/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32573269/full/pct:10/0/default.jpg,,,,no148-jpg
32032017,149,Lettre x Porto Cavaillo - 1782/05/24,,,1782-05-24,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032017/manifest,https://fromthepage.com/image-service/32573283/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32573283/full/pct:10/0/default.jpg,,,,no149
32032018,150,Lettre Pierre de Nava - 1784/03/26,,,1784-03-26,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032018/manifest,https://fromthepage.com/image-service/32573285/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32573285/full/pct:10/0/default.jpg,,,,no150
32032025,151,Lettre Manuel Gonsales (en espagnol) - n.d.,,,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032025/manifest,https://fromthepage.com/image-service/32573577/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32573577/full/pct:10/0/default.jpg,,,,no151
32032026,153,Brouillon 3 lettres B de V à Custine et Ségur - 1782/10/24,,,1782-10-24,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032026/manifest,https://fromthepage.com/image-service/32573580/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32573580/full/pct:10/0/default.jpg,,,,no153
32032045,1a,Lettre du Colonel Wadworth et M. Carter à B de V - 1782/01/27,,,1782-01-27,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032045/manifest,https://fromthepage.com/image-service/32574331/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32574331/full/pct:10/0/default.jpg,,,,no1a
32032066,2a,Traduction lettre précédente du Colonel Wadworth et M. Carter à B de V - n.d.,,,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032066/manifest,https://fromthepage.com/image-service/32574419/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32574419/full/pct:10/0/default.jpg,,,,no2a
32032145,3a,Réponse B de V - n.d.,,,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032145/manifest,https://fromthepage.com/image-service/32575562/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575562/full/pct:10/0/default.jpg,,,,no3a-jpg
32032147,4a,Lettre Ségur à B de V - Départ de la frégate pour retour B de V en Amérique - 1782/03/28,,,1782-03-28,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032147/manifest,https://fromthepage.com/image-service/32575563/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575563/full/pct:10/0/default.jpg,,,,no4a-jpg
32032149,5a,Lettre Ségur à B de V - Grâces Artillerie - 1782/04/02,,,1782-04-02,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032149/manifest,https://fromthepage.com/image-service/32575564/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575564/full/pct:10/0/default.jpg,,,,no5a
32032150,6a,Lettre Ségur à B de V - Envoi précédente - 1782/04/02,,,1782-04-02,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032150/manifest,https://fromthepage.com/image-service/32575566/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575566/full/pct:10/0/default.jpg,,,,no6a-jpg
32032152,7a,Lettre Ségur à B de V - Pension Poly lieut. - 1782/03/04,,,1782-03-04,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032152/manifest,https://fromthepage.com/image-service/32575567/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575567/full/pct:10/0/default.jpg,,,,no7a-jpg
32032154,8a,Lettre Ségur à B de V - Envoi de fusils - 1782/04/06,,,1782-04-06,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032154/manifest,https://fromthepage.com/image-service/32575568/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575568/full/pct:10/0/default.jpg,,,,no8a-jpg
32032156,9a,Lettre Ségur à B de V - Envoi aides de camp - 1782/05/17,,,1782-05-17,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032156/manifest,https://fromthepage.com/image-service/32575569/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575569/full/pct:10/0/default.jpg,,,,no9a-jpg
32032158,10a,Lettre de Ségur à Baron de Vioménil ,"Philippe Henri, marquis de Ségur","Antoine-Charles Du Houx, Baron de Vioménil ",1782-05-22,,,"Versailles, Versailles, France",48.80759347,2.100656424,,,,French,,,manifest,https://fromthepage.com/iiif/32032158/manifest,https://fromthepage.com/image-service/32575570/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575570/full/pct:10/0/default.jpg,,,,no10a-jpg
32032160,11a,Ségur à Vioménil,"Philippe Henri, Marquis de Ségur","Antoine-Charles Du Houx, Baron de Vioménil ",1782-04-22,,,"Versailles, Versailles, France",48.80759347,2.100656424,,,,French,,,manifest,https://fromthepage.com/iiif/32032160/manifest,https://fromthepage.com/image-service/32575571/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575571/full/pct:10/0/default.jpg,,,,no11a
32032161,12a,Ségur à Vioménil,"Philippe Henri, marquis de Ségur","Antoine-Charles Du Houx, Baron de Vioménil ",1782-05-28,,,"Versailles, Versailles, France",48.80759347,2.100656424,,,,French,,,manifest,https://fromthepage.com/iiif/32032161/manifest,https://fromthepage.com/image-service/32575573/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575573/full/pct:10/0/default.jpg,,,,no12a-jpg
32032163,13a,Ségur à Vioménil,"Philippe Henri, marquis de Ségur","Antoine-Charles Du Houx, Baron de Vioménil ",1783-05-29,,,"Versailles, Versailles, France",48.80759347,2.100656424,,,,French,,,manifest,https://fromthepage.com/iiif/32032163/manifest,https://fromthepage.com/image-service/32575574/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575574/full/pct:10/0/default.jpg,,,,no13a
32032164,14a,Lettre Ségur à B de V - Bureau du mouvement - Rengagements - 1782/06/22,,,1782-06-22,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032164/manifest,https://fromthepage.com/image-service/32575577/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575577/full/pct:10/0/default.jpg,,,,no14a
32032165,15a,Lettre Ségur à B de V - Augmentation Dangely - 1782/08/06,,,1782-08-06,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032165/manifest,https://fromthepage.com/image-service/32575579/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575579/full/pct:10/0/default.jpg,,,,no15a-jpg
32032167,16a,Lettre Ségur à B de V - Bureau de l'habillement - Embarquement fournitures suivant n°11 - 1782/08/22,,,1782-08-22,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032167/manifest,https://fromthepage.com/image-service/32575580/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575580/full/pct:10/0/default.jpg,,,,no16a-jpg
32032170,18a,Revue Rgt Au x onne - 1782/10/13,,,1782-10-13,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032170/manifest,https://fromthepage.com/image-service/32575585/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575585/full/pct:10/0/default.jpg,,,,no18a
32032171,17a,Copie lettre du Mis de Ségur à Rochambeau - Instructions pour départ de l'armée au x  Antilles - 1782/08/26,,,1782-08-26,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032171/manifest,https://fromthepage.com/image-service/32575599/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575599/full/pct:10/0/default.jpg,,,,no17a-7c50767b-d0af-49cb-bcdb-986de7f0e1e5
32032172,19a,Revue Rgt Au x onne 13-10-1782 - Résumé - 1782/10/13,,,1782-10-13,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032172/manifest,https://fromthepage.com/image-service/32575604/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575604/full/pct:10/0/default.jpg,,,,no19a
32032173,20a,Rgt d'Au x onne - Mémoire pour croi x  de St- Louis à Pierre Laprun capitaine aide-major - 1783/07/01,,,1783-07-01,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032173/manifest,https://fromthepage.com/image-service/32575608/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575608/full/pct:10/0/default.jpg,,,,no20a-jpg
32032177,22a,Lettre d'Aboville pour congé Dalmas de Pracomtal - 1783/07/02,,,1783-07-02,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032177/manifest,https://fromthepage.com/image-service/32575610/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575610/full/pct:10/0/default.jpg,,,,no22a
32032179,23a,"Certificat pour Pierre Laprun, capitaine Rgt d'Au x onne, signé de Boislogé et Neurisse - 1783/05/01",,,1783-05-01,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032179/manifest,https://fromthepage.com/image-service/32575616/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575616/full/pct:10/0/default.jpg,,,,no23a-jpg
32032181,24a,Certificat pour Pierre Laprun signé d'Aboville et Lazies - 1783/05/01,,,1783-05-01,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032181/manifest,https://fromthepage.com/image-service/32575617/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575617/full/pct:10/0/default.jpg,,,,no24a-jpg
32032183,25a,Lettre de Segur sur grâces diverses pour officiers d'artillerie - 1783/07/31,,,1783-07-31,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032183/manifest,https://fromthepage.com/image-service/32575618/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575618/full/pct:10/0/default.jpg,,,,no25a
32032184,26a,Copie précédente -1783/07/31,,,1783-07-31,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032184/manifest,https://fromthepage.com/image-service/32575621/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575621/full/pct:10/0/default.jpg,,,,no26a
32032185,27a,Récapitulation demandes d'Aboville à Vioménil - 1783/06/20,,,1783-06-20,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032185/manifest,https://fromthepage.com/image-service/32575624/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575624/full/pct:10/0/default.jpg,,,,no27a-jpg
32032187,29a,Brouillon lettres B de V à Ségur 22 et 24 oct 1782 - 1782/10/24,,,1782-10-24,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032187/manifest,https://fromthepage.com/image-service/32575625/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575625/full/pct:10/0/default.jpg,,,,no29a
32032188,30a,Liste documents pour revue - n.d.,,,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032188/manifest,https://fromthepage.com/image-service/32575629/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575629/full/pct:10/0/default.jpg,,,,no30a
32032189,31a,Mémo pour revue - n.d.,,,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032189/manifest,https://fromthepage.com/image-service/32575631/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575631/full/pct:10/0/default.jpg,,,,no31a-jpg
